id_centro,sexo,trimestre_nacimiento,anos_educ_infantil,isec,estudios_madre,repite_curso,expectativas_educ,mates_score
274,Chica,2 tr,4,0.57159,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,664.4086966
274,Chico,2 tr,6,-0.99319,NA,Repite,Hasta terminar los estudios obligatorios (ESO),414.4840968
274,Chico,2 tr,4,-0.32108,NA,No repite,Hasta terminar una carrera universitaria,465.7199534
274,Chico,2 tr,4,-1.064,NA,No repite,No lo he pensado todavia,449.2944786
274,Chica,2 tr,4,0.67521,NA,No repite,No lo he pensado todavia,606.0016722
274,Chico,2 tr,1,-0.7822,Tecnico superior FP,Repite,Hasta terminar los estudios obligatorios (ESO),506.022558
274,Chico,2 tr,4,0.97559,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,NA
274,Chico,2 tr,4,1.11227,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,NA
274,Chico,1 tr,NA,-1.51819,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,490.4892898
274,Chica,1 tr,6,-0.93283,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,384.6891732
274,Chica,4 tr,6,1.06865,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,473.459541
274,Chico,1 tr,NA,0.65799,Bachillerato,No repite,No lo he pensado todavia,572.808521
274,Chica,3 tr,5,0.97559,Bachillerato,No repite,Hasta terminar Bachillerato,464.4212412
274,Chico,1 tr,6,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,595.547652
274,Chico,3 tr,5,1.02578,NA,No repite,Hasta terminar una carrera universitaria,459.5692652
274,Chica,2 tr,5,0.28724,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,465.5284436
274,Chico,4 tr,5,-0.0677,NA,No repite,Hasta terminar una carrera universitaria,725.7574978
274,Chica,4 tr,4,-1.47493,NA,Repite,Hasta terminar los estudios obligatorios (ESO),522.2312562
274,Chica,2 tr,6,0.63781,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,469.568408
274,Chico,3 tr,4,-0.0677,NA,No repite,Hasta terminar una carrera universitaria,623.7611986
274,Chica,2 tr,4,-0.40548,NA,No repite,Hasta terminar una carrera universitaria,530.5986618000001
274,Chica,4 tr,NA,1.02578,NA,No repite,Hasta terminar una carrera universitaria,568.023917
274,Chica,2 tr,6,1.02578,NA,No repite,Hasta terminar una carrera universitaria,649.4553184
274,Chico,4 tr,5,1.81735,Universitarios medios,No repite,Hasta terminar una carrera universitaria,573.5087674
274,Chica,2 tr,4,0.9261,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,642.9441938
274,Chico,3 tr,4,0.57159,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,705.2341738
275,Chico,4 tr,4,-1.52649,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,523.3984598
275,Chica,4 tr,5,-0.45567,Bachillerato,No repite,Hasta terminar una carrera universitaria,617.6152020000001
275,Chico,3 tr,6,-1.18621,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,654.8188932
275,Chica,1 tr,5,-0.18991,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,562.6187246
275,Chico,1 tr,6,0.71414,Universitarios medios,No repite,Hasta terminar una carrera universitaria,679.0676824
275,Chico,3 tr,3,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,704.722475
275,Chica,3 tr,4,-0.53015,"Estudios obligatorios (ESO,EGB)",Repite,NA,556.5140046
275,Chica,1 tr,4,-1.11419,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,543.5717208
275,Chico,3 tr,5,-0.43163,Tecnico FP grado medio,Repite,Hasta terminar un Ciclo Formativo de grado medio,478.6592028
275,Chico,1 tr,4,-0.0207,Bachillerato,No repite,Hasta terminar Bachillerato,465.9392508
275,Chica,3 tr,5,0.41013,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,665.9681328
275,Chico,2 tr,6,-1.12439,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,461.7710038
275,Chico,1 tr,4,0.86918,Universitarios medios,No repite,Hasta terminar una carrera universitaria,700.759688
275,Chico,2 tr,4,-0.37127,Bachillerato,No repite,Hasta terminar un Ciclo Formativo de grado medio,546.376739
275,Chica,2 tr,6,0.38193,Bachillerato,Repite,Hasta terminar una carrera universitaria,535.1013258
275,Chica,1 tr,4,1.22369,NA,No repite,Hasta terminar una carrera universitaria,590.4295494
275,Chico,4 tr,5,-1.18621,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,571.8486458
275,Chico,1 tr,4,0.03136,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,554.900157
275,Chica,3 tr,4,-0.66779,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado medio,536.3413752
275,Chica,4 tr,5,0.38193,Tecnico FP grado medio,No repite,Hasta terminar una carrera universitaria,569.7740384
275,Chica,1 tr,5,-0.45975,NA,No repite,Hasta terminar una carrera universitaria,551.2333716
275,Chico,2 tr,6,0.05562,Bachillerato,No repite,Hasta terminar una carrera universitaria,528.7534354000001
275,Chico,2 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado medio,604.2406114
275,Chica,1 tr,5,1.05191,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,517.8153162
275,Chico,3 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,634.1067918
275,Chica,4 tr,4,-0.42471,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,484.4955872
276,Chica,4 tr,6,-0.02315,NA,No repite,Hasta terminar una carrera universitaria,527.9666366
276,Chica,3 tr,4,0.37948,NA,No repite,Hasta terminar una carrera universitaria,614.8195788
276,Chica,2 tr,6,-1.04583,NA,No repite,No lo he pensado todavia,404.48546220000003
276,Chica,4 tr,5,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,483.838287
276,Chica,1 tr,4,-0.04709,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,468.988799
276,Chico,4 tr,5,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,468.7679412
276,Chico,3 tr,5,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,414.98223740000003
276,Chico,3 tr,6,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,618.5191096
276,Chica,2 tr,6,0.05562,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,522.4317684
276,Chico,3 tr,2,-0.67485,NA,No repite,No lo he pensado todavia,389.8833378
276,Chica,2 tr,6,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,602.2068098
276,Chica,2 tr,2,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,435.3338564
276,Chico,2 tr,3,-0.37127,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,459.7056284
276,Chica,1 tr,6,0.77449,NA,Repite,No lo he pensado todavia,487.5985
276,Chico,4 tr,4,0.62257,NA,No repite,No lo he pensado todavia,457.264772
276,Chico,4 tr,4,-0.7822,Tecnico superior FP,No repite,No lo he pensado todavia,510.6196128
276,Chica,4 tr,6,-0.02315,NA,No repite,Hasta terminar una carrera universitaria,347.4569832
276,Chico,3 tr,5,0.28479,NA,No repite,Hasta terminar una carrera universitaria,NA
276,Chica,1 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,385.752663
276,Chico,2 tr,5,0.63781,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,497.2491186
276,Chico,2 tr,5,0.77449,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,403.6684568
276,NA,NA,NA,-0.05777,NA,NA,NA,354.3239592
276,Chico,3 tr,1,-0.29495,Bachillerato,Repite,Hasta terminar los estudios obligatorios (ESO),399.80677280000003
276,Chico,4 tr,6,0.21164,NA,Repite,Hasta terminar una carrera universitaria,492.4229338
276,Chico,3 tr,4,0.45003,Sin estudios obligatorios,Repite,Hasta terminar un Ciclo Formativo de grado superior,433.9459272
276,Chica,2 tr,5,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,442.3403106
276,Chico,2 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,377.3434196
276,Chica,2 tr,6,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,482.8697874
276,Chica,3 tr,5,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,420.4656046
276,Chica,3 tr,5,-0.78465,NA,No repite,No lo he pensado todavia,472.6977872
276,Chica,4 tr,5,0.51861,Universitarios medios,No repite,Hasta terminar una carrera universitaria,466.0515982
276,Chico,3 tr,4,0.11598,Universitarios superiores,No repite,Hasta terminar Bachillerato,429.5817512
276,Chico,2 tr,6,0.23381,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,501.2993206
276,Chico,4 tr,1,-1.18621,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,565.4159656
277,Chico,2 tr,5,0.38193,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,514.594391
277,Chica,4 tr,4,1.47958,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,552.43957
277,Chica,2 tr,4,-0.58431,NA,Repite,Hasta terminar un Ciclo Formativo de grado medio,522.943397
277,Chica,2 tr,3,-1.87759,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,376.9780066
277,Chica,1 tr,6,-0.80814,Sin estudios obligatorios,No repite,Hasta terminar Bachillerato,379.375614
277,Chica,3 tr,5,-0.7822,Bachillerato,No repite,Hasta terminar una carrera universitaria,463.1006464
277,Chica,1 tr,5,-1.87759,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,NA
277,Chico,2 tr,4,-1.11419,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,609.2322872
277,Chica,1 tr,5,-1.44739,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,447.2655838
277,Chica,2 tr,4,1.22369,Universitarios medios,No repite,Hasta terminar una carrera universitaria,589.6555886
277,NA,NA,NA,-0.19837,NA,NA,NA,634.2653644
277,Chica,1 tr,6,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,508.1645514
277,Chica,3 tr,3,0.38193,Tecnico superior FP,Repite,Hasta terminar una carrera universitaria,557.3850406
277,NA,NA,NA,-0.19837,NA,NA,NA,456.1614254
277,Chica,1 tr,5,-0.53073,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,405.7429762
277,Chica,1 tr,5,0.03136,Bachillerato,No repite,Hasta terminar una carrera universitaria,524.0652582
277,Chico,4 tr,6,0.33381,Bachillerato,Repite,Hasta terminar Bachillerato,510.8573902
277,Chica,1 tr,3,0.38193,Bachillerato,Repite,Hasta terminar una carrera universitaria,447.3509412
277,Chico,4 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,501.7933882
277,Chico,4 tr,1,0.38193,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,388.376758
277,Chica,4 tr,4,-0.37127,NA,No repite,Hasta terminar una carrera universitaria,463.03892659999997
277,Chica,4 tr,4,-0.80814,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),NA
277,Chico,2 tr,3,0.01385,NA,Repite,Hasta terminar una carrera universitaria,516.9064848
277,Chico,3 tr,4,0.82106,Universitarios superiores,No repite,NA,437.4277784
277,Chico,2 tr,4,-0.78357,Sin estudios obligatorios,Repite,Hasta terminar un Ciclo Formativo de grado superior,511.4838636
277,Chico,3 tr,6,-0.69281,Bachillerato,Repite,Hasta terminar Bachillerato,400.4547412
277,Chica,2 tr,4,0.38193,Bachillerato,No repite,Hasta terminar una carrera universitaria,421.49389260000004
277,Chica,3 tr,6,1.06865,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,526.3251574
277,Chico,1 tr,4,-0.0207,Bachillerato,No repite,Hasta terminar una carrera universitaria,421.1353956
277,Chico,3 tr,5,-0.18168,NA,Repite,Hasta terminar los estudios obligatorios (ESO),409.327289
277,Chica,2 tr,6,-0.80814,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,562.1088912
277,Chico,1 tr,4,-1.18621,NA,Repite,Hasta terminar Bachillerato,556.9305370000001
278,Chica,3 tr,6,0.70162,NA,Repite,Hasta terminar los estudios obligatorios (ESO),515.5257012
278,Chico,1 tr,4,-0.11676,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar Bachillerato,396.2580114
278,NA,NA,NA,-0.3537,NA,NA,NA,518.6508374
278,Chica,4 tr,4,-0.78357,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar los estudios obligatorios (ESO),447.28824860000003
278,Chica,2 tr,4,0.23381,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,502.7818622
278,Chica,2 tr,4,-2.88169,Sin estudios obligatorios,Repite,No lo he pensado todavia,419.566381
278,Chica,2 tr,4,-1.46666,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,373.9750952
278,Chica,3 tr,6,-0.02207,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,448.1798928
278,Chico,1 tr,6,-0.77528,Sin estudios obligatorios,Repite,No lo he pensado todavia,478.477395
278,Chico,1 tr,3,-0.89261,Universitarios medios,No repite,No lo he pensado todavia,402.9752136
278,Chico,1 tr,5,-0.11676,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,437.4697994
278,Chico,4 tr,4,0.33244,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,446.68495060000004
278,Chica,4 tr,4,-0.37957,Bachillerato,No repite,Hasta terminar una carrera universitaria,518.5084064
278,Chico,2 tr,4,-1.051,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),NA
278,Chico,2 tr,3,1.11227,Universitarios medios,No repite,Hasta terminar Bachillerato,455.4940508
278,Chica,1 tr,4,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,505.3739706
278,Chico,2 tr,5,0.86918,Tecnico superior FP,Repite,Hasta terminar los estudios obligatorios (ESO),NA
278,Chico,4 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,451.9879594
278,Chico,2 tr,4,-0.11676,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,449.4185168
278,Chica,2 tr,4,-0.029,Bachillerato,No repite,Hasta terminar Bachillerato,450.0612444
278,Chico,2 tr,5,0.56466,Bachillerato,No repite,Hasta terminar una carrera universitaria,487.0462442
278,Chico,2 tr,4,0.62502,Bachillerato,Repite,Hasta terminar una carrera universitaria,NA
278,Chico,2 tr,4,0.36935,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,516.2214978000001
278,Chico,1 tr,4,-1.18621,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar los estudios obligatorios (ESO),570.2129012
278,Chica,4 tr,5,-1.21907,Sin estudios obligatorios,Repite,Hasta terminar un Ciclo Formativo de grado medio,478.1594326
278,Chica,4 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar un Ciclo Formativo de grado medio,435.3956528
278,Chica,2 tr,6,-0.64524,NA,Repite,No lo he pensado todavia,NA
278,Chico,4 tr,2,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar los estudios obligatorios (ESO),555.354353
278,Chica,3 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar un Ciclo Formativo de grado medio,454.85628380000003
278,Chica,1 tr,6,-0.29467,NA,No repite,Hasta terminar una carrera universitaria,511.410592
278,Chico,3 tr,4,0.03136,Bachillerato,No repite,Hasta terminar Bachillerato,438.9285608
279,Chico,2 tr,5,-1.09681,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,435.849167
279,Chica,2 tr,4,-0.07712,Bachillerato,No repite,No lo he pensado todavia,420.4351778
279,NA,NA,NA,-0.80299,NA,NA,NA,473.685431
279,NA,NA,NA,-0.80299,NA,NA,NA,NA
279,NA,NA,NA,-0.80299,NA,NA,NA,NA
279,Chica,4 tr,6,0.23654,NA,Repite,No lo he pensado todavia,551.9070124
279,Chico,1 tr,4,-1.78386,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,392.097643
279,Chica,1 tr,6,-2.13877,Sin estudios obligatorios,No repite,No lo he pensado todavia,NA
279,NA,NA,NA,-0.80299,NA,NA,NA,368.4242054
279,Chica,1 tr,5,-1.18621,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,392.1335536
279,Chico,4 tr,4,-1.21146,NA,No repite,No lo he pensado todavia,467.27257960000003
279,Chico,1 tr,4,-1.03787,Universitarios superiores,No repite,NA,447.4132198
279,Chico,3 tr,1,-0.92484,NA,No repite,NA,454.0934956
279,Chica,1 tr,6,-1.12249,"Estudios obligatorios (ESO,EGB)",Repite,NA,483.2435054
279,NA,NA,NA,-0.80299,NA,NA,NA,445.254873
279,Chico,1 tr,6,-0.87948,NA,No repite,No lo he pensado todavia,511.84341820000003
279,Chico,4 tr,NA,-0.45567,NA,No repite,No lo he pensado todavia,399.3670902
279,Chico,4 tr,6,-0.63414,NA,No repite,NA,446.86246
279,Chica,4 tr,6,-1.11419,Bachillerato,No repite,No lo he pensado todavia,356.8112384
279,Chica,2 tr,4,0.51861,Bachillerato,No repite,NA,NA
279,Chica,1 tr,4,0.28724,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,409.5807776
279,Chica,3 tr,3,-1.92912,"Estudios obligatorios (ESO,EGB)",Repite,NA,536.6367282
279,Chico,2 tr,4,-0.34831,NA,No repite,Hasta terminar Bachillerato,450.3317258
279,Chico,3 tr,4,-0.37127,Bachillerato,No repite,NA,312.3578322
279,Chico,4 tr,6,0.41013,Universitarios superiores,Repite,Hasta terminar los estudios obligatorios (ESO),387.4918934
279,Chico,2 tr,3,-2.52678,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar los estudios obligatorios (ESO),446.3365086
279,Chica,2 tr,4,0.03136,NA,Repite,Hasta terminar una carrera universitaria,408.9609016
279,Chico,4 tr,5,-1.11419,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,477.9250874
280,Chico,1 tr,6,1.22369,Universitarios medios,Repite,No lo he pensado todavia,381.5614728
280,Chico,2 tr,5,-1.18621,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar Bachillerato,407.2517984
280,Chico,3 tr,4,-0.7822,Bachillerato,Repite,Hasta terminar los estudios obligatorios (ESO),429.2699934
280,Chico,4 tr,3,-0.83564,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,435.3633084
280,Chico,3 tr,5,-1.87759,Sin estudios obligatorios,Repite,Hasta terminar una carrera universitaria,420.06391659999997
280,Chico,4 tr,3,-0.343,NA,Repite,Hasta terminar un Ciclo Formativo de grado superior,362.2877846
280,Chica,4 tr,3,-0.78357,Sin estudios obligatorios,Repite,Hasta terminar un Ciclo Formativo de grado superior,426.39931920000004
280,Chica,4 tr,6,-0.433,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,343.8129286
280,Chico,NA,4,-1.28972,NA,Repite,No lo he pensado todavia,393.2112692
280,NA,NA,NA,-0.60307,NA,NA,NA,534.8398812
280,Chica,1 tr,4,-0.31918,NA,Repite,No lo he pensado todavia,387.0401284
280,Chica,4 tr,5,-0.21498,NA,No repite,Hasta terminar una carrera universitaria,409.7616652
280,Chica,1 tr,6,0.45825,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,479.89182700000003
280,Chico,4 tr,3,-2.47905,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),472.4195884
280,NA,NA,NA,-0.60307,NA,NA,NA,519.0059904
280,Chico,2 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,372.86460900000003
280,Chica,1 tr,6,0.28724,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,580.6854934
280,Chica,2 tr,4,-1.18621,Sin estudios obligatorios,Repite,Hasta terminar Bachillerato,451.6385666
280,Chica,3 tr,4,-1.27061,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,499.60167359999997
280,Chica,3 tr,6,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,433.2491264
280,Chica,1 tr,6,-0.77528,Sin estudios obligatorios,No repite,Hasta terminar Bachillerato,442.7404468
280,Chica,4 tr,4,-1.18621,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,415.2523372
280,Chico,3 tr,5,-0.7822,Bachillerato,No repite,Hasta terminar Bachillerato,539.710147
280,Chica,1 tr,4,0.28724,Bachillerato,No repite,Hasta terminar una carrera universitaria,595.0566756
280,Chica,1 tr,6,-0.029,Bachillerato,No repite,Hasta terminar una carrera universitaria,530.9265718
280,Chico,3 tr,4,-1.18621,Sin estudios obligatorios,Repite,Hasta terminar un Ciclo Formativo de grado medio,417.0267362
280,Chico,3 tr,4,0.77449,Universitarios superiores,Repite,Hasta terminar Bachillerato,510.6113748
281,Chica,4 tr,4,1.00396,NA,No repite,Hasta terminar una carrera universitaria,459.4863048
281,Chica,2 tr,6,0.23472,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,448.6599876
281,Chica,1 tr,6,1.00396,NA,No repite,Hasta terminar una carrera universitaria,464.01755099999997
281,Chica,1 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,590.738472
281,Chica,1 tr,6,1.06865,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,470.816207
281,Chica,3 tr,6,1.40642,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,504.59451640000003
281,Chica,4 tr,5,1.06865,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,416.98336159999997
281,Chica,1 tr,6,1.40642,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,495.0521676
281,Chica,2 tr,5,0.81276,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,491.2754588
281,Chica,4 tr,5,1.47958,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,487.82416839999996
281,Chica,3 tr,5,0.81276,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,528.1566084
281,Chica,2 tr,5,0.41013,NA,No repite,Hasta terminar una carrera universitaria,497.0381074
281,Chica,2 tr,6,1.47958,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,499.899084
281,Chica,3 tr,6,1.05191,Universitarios medios,No repite,Hasta terminar una carrera universitaria,567.919795
281,Chica,3 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,526.3534048
281,Chica,3 tr,4,1.40642,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,572.4804768
281,Chico,3 tr,4,1.40642,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,566.2304322
281,Chica,2 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,487.7082966
281,Chica,2 tr,5,1.22369,Bachillerato,No repite,Hasta terminar un Ciclo Formativo de grado superior,475.3878076
281,Chica,1 tr,6,0.82106,Universitarios medios,No repite,Hasta terminar Bachillerato,444.8230582
281,Chica,3 tr,5,1.40642,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,511.5185618
281,Chica,3 tr,4,1.06865,Universitarios medios,No repite,Hasta terminar una carrera universitaria,453.7631134
281,Chica,2 tr,6,1.40642,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,449.5588666
281,Chica,4 tr,5,1.06865,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,529.132584
281,Chica,2 tr,5,1.06865,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,684.2237236
281,Chica,4 tr,6,1.46284,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,NA
281,Chica,2 tr,5,1.06865,NA,No repite,Hasta terminar una carrera universitaria,516.0742778
281,Chica,3 tr,4,1.22369,Universitarios medios,No repite,Hasta terminar una carrera universitaria,463.2457454
281,Chica,2 tr,6,0.41013,Universitarios superiores,Repite,No lo he pensado todavia,432.7385914
281,Chica,4 tr,5,1.40642,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,491.2366346
281,Chica,4 tr,5,0.40186,NA,No repite,Hasta terminar un Ciclo Formativo de grado superior,479.7387532
281,Chica,3 tr,6,1.40642,Universitarios medios,No repite,Hasta terminar una carrera universitaria,510.2853512
281,Chica,3 tr,6,0.81276,Universitarios superiores,No repite,Hasta terminar Bachillerato,499.5596136
281,Chica,4 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,532.8781742
281,Chica,3 tr,5,0.91917,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,521.0744194
282,Chico,4 tr,6,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,NA,491.948868
282,Chico,4 tr,6,0.16066,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,549.138601
282,Chica,3 tr,5,0.99233,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,702.0659918
282,Chico,1 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,NA,439.0547834
282,Chica,3 tr,6,-0.029,Bachillerato,No repite,Hasta terminar una carrera universitaria,589.8374502
282,Chica,3 tr,4,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,557.160174
282,Chica,3 tr,4,-1.18621,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar los estudios obligatorios (ESO),399.6167876
282,Chica,2 tr,4,-1.03939,NA,Repite,NA,276.9639518
282,Chico,4 tr,6,1.46284,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,766.154454
282,Chico,2 tr,5,0.58832,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,518.2313598000001
282,Chico,2 tr,4,-1.92912,Sin estudios obligatorios,Repite,NA,452.0936426
282,Chico,3 tr,4,-1.11419,Tecnico FP grado medio,No repite,Hasta terminar los estudios obligatorios (ESO),457.0949942
282,Chica,1 tr,4,0.10398,NA,No repite,NA,489.7114102
282,Chico,1 tr,6,-1.18621,Sin estudios obligatorios,Repite,Hasta terminar un Ciclo Formativo de grado superior,568.821974
282,Chico,3 tr,4,-0.52769,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado medio,499.2036858
282,Chico,2 tr,4,0.79232,NA,No repite,Hasta terminar una carrera universitaria,505.9651508
282,Chica,3 tr,6,-0.85968,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,388.0841908
282,Chico,1 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar los estudios obligatorios (ESO),566.3458439999999
